GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
C-glycosyltryptophan	arabitol/xylitol	0.387337448609952	metabolite-metabolite	0.387337448609952
hydroxyasparagine**	arabitol/xylitol	0.460751279826349	metabolite-metabolite	0.460751279826349
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	arabitol/xylitol	0.448056784361725	metabolite-metabolite	0.448056784361725
N,N-dimethyl-pro-pro	arabitol/xylitol	0.433939142798263	metabolite-metabolite	0.433939142798263
kynurenate	N-acetylglucosamine/N-acetylgalactosamine	0.134764603686745	metabolite-metabolite	0.134764603686745
3-hydroxy-3-methylglutarate	N-acetylglucosamine/N-acetylgalactosamine	0.107017392466988	metabolite-metabolite	0.107017392466988
quinolinate	N-acetylglucosamine/N-acetylgalactosamine	0.220438533029858	metabolite-metabolite	0.220438533029858
myo-inositol	N-acetylglucosamine/N-acetylgalactosamine	0.351163907757283	metabolite-metabolite	0.351163907757283
pseudouridine	N-acetylglucosamine/N-acetylgalactosamine	0.407449885507038	metabolite-metabolite	0.407449885507038
vanillylmandelate (VMA)	N-acetylglucosamine/N-acetylgalactosamine	0.202598934477786	metabolite-metabolite	0.202598934477786
4-acetamidobutanoate	N-acetylglucosamine/N-acetylgalactosamine	0.268155301793608	metabolite-metabolite	0.268155301793608
N-acetylneuraminate	N-acetylglucosamine/N-acetylgalactosamine	0.27930571792665	metabolite-metabolite	0.27930571792665
suberate (C8-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.111991680211555	metabolite-metabolite	0.111991680211555
glucuronate	N-acetylglucosamine/N-acetylgalactosamine	0.178414808058161	metabolite-metabolite	0.178414808058161
pyroglutamylglutamine	N-acetylglucosamine/N-acetylgalactosamine	0.200412500697126	metabolite-metabolite	0.200412500697126
pyroglutamylvaline	N-acetylglucosamine/N-acetylgalactosamine	0.142193139031115	metabolite-metabolite	0.142193139031115
3-hydroxysebacate	N-acetylglucosamine/N-acetylgalactosamine	0.100042940305959	metabolite-metabolite	0.100042940305959
1-methyl-4-imidazoleacetate	N-acetylglucosamine/N-acetylgalactosamine	0.227275531022881	metabolite-metabolite	0.227275531022881
N-acetylhistidine	N-acetylglucosamine/N-acetylgalactosamine	0.136787567879949	metabolite-metabolite	0.136787567879949
erythronate*	N-acetylglucosamine/N-acetylgalactosamine	0.201989864899153	metabolite-metabolite	0.201989864899153
N1-methylinosine	N-acetylglucosamine/N-acetylgalactosamine	0.266986320756411	metabolite-metabolite	0.266986320756411
N2,N2-dimethylguanosine	N-acetylglucosamine/N-acetylgalactosamine	0.279679758742742	metabolite-metabolite	0.279679758742742
N6-carbamoylthreonyladenosine	N-acetylglucosamine/N-acetylgalactosamine	0.360646380878752	metabolite-metabolite	0.360646380878752
5,6-dihydrouridine	N-acetylglucosamine/N-acetylgalactosamine	0.370341686484678	metabolite-metabolite	0.370341686484678
3-(3-amino-3-carboxypropyl)uridine*	N-acetylglucosamine/N-acetylgalactosamine	0.306284298393249	metabolite-metabolite	0.306284298393249
3-methylglutaconate	N-acetylglucosamine/N-acetylgalactosamine	0.142184840415687	metabolite-metabolite	0.142184840415687
5-(galactosylhydroxy)-L-lysine	N-acetylglucosamine/N-acetylgalactosamine	0.158235086672446	metabolite-metabolite	0.158235086672446
hydantoin-5-propionate	N-acetylglucosamine/N-acetylgalactosamine	0.275501248796987	metabolite-metabolite	0.275501248796987
11-ketoetiocholanolone glucuronide	N-acetylglucosamine/N-acetylgalactosamine	0.193600481415449	metabolite-metabolite	0.193600481415449
arabonate/xylonate	N-acetylglucosamine/N-acetylgalactosamine	0.24475325025596	metabolite-metabolite	0.24475325025596
vanillactate	N-acetylglucosamine/N-acetylgalactosamine	0.320698028393227	metabolite-metabolite	0.320698028393227
p-cresol glucuronide*	N-acetylglucosamine/N-acetylgalactosamine	0.120409855076042	metabolite-metabolite	0.120409855076042
adipoylcarnitine (C6-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.176599661879282	metabolite-metabolite	0.176599661879282
suberoylcarnitine (C8-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.197471855794235	metabolite-metabolite	0.197471855794235
cortolone glucuronide (1)	N-acetylglucosamine/N-acetylgalactosamine	0.275903542678116	metabolite-metabolite	0.275903542678116
dodecenedioate (C12:1-DC)*	N-acetylglucosamine/N-acetylgalactosamine	0.11024824169695	metabolite-metabolite	0.11024824169695
hexadecenedioate (C16:1-DC)*	N-acetylglucosamine/N-acetylgalactosamine	0.159688390320216	metabolite-metabolite	0.159688390320216
pyroglutamylalanine*	N-acetylglucosamine/N-acetylgalactosamine	0.146813064463611	metabolite-metabolite	0.146813064463611
pyroglutamylleucine*	N-acetylglucosamine/N-acetylgalactosamine	0.274220300252108	metabolite-metabolite	0.274220300252108
glutamine conjugate of C7H12O2*	N-acetylglucosamine/N-acetylgalactosamine	0.159839084192606	metabolite-metabolite	0.159839084192606
glutamine conjugate of C6H10O2 (1)*	N-acetylglucosamine/N-acetylgalactosamine	0.236972746333429	metabolite-metabolite	0.236972746333429
glutamine conjugate of C6H10O2 (2)*	N-acetylglucosamine/N-acetylgalactosamine	0.184195236729533	metabolite-metabolite	0.184195236729533
2-hydroxysebacate	N-acetylglucosamine/N-acetylgalactosamine	0.186860419063055	metabolite-metabolite	0.186860419063055
11beta-hydroxyandrosterone glucuronide	N-acetylglucosamine/N-acetylgalactosamine	0.144765217928797	metabolite-metabolite	0.144765217928797
N2-acetyl,N6,N6-dimethyllysine	N-acetylglucosamine/N-acetylgalactosamine	0.238697485033749	metabolite-metabolite	0.238697485033749
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetylglucosamine/N-acetylgalactosamine	0.358359505789397	metabolite-metabolite	0.358359505789397
(S)-a-amino-omega-caprolactam	N-acetylglucosamine/N-acetylgalactosamine	0.124714310722786	metabolite-metabolite	0.124714310722786
tetrahydrocortisol glucuronide	N-acetylglucosamine/N-acetylgalactosamine	0.295384483774731	metabolite-metabolite	0.295384483774731
N,N-dimethyl-pro-pro	N-acetylglucosamine/N-acetylgalactosamine	0.187861520465522	metabolite-metabolite	0.187861520465522
3-hydroxy-3-methylglutarate	adipoylcarnitine (C6-DC)	0.205419823455112	metabolite-metabolite	0.205419823455112
quinolinate	adipoylcarnitine (C6-DC)	0.13837862381373	metabolite-metabolite	0.13837862381373
myo-inositol	adipoylcarnitine (C6-DC)	0.212102930975077	metabolite-metabolite	0.212102930975077
pseudouridine	adipoylcarnitine (C6-DC)	0.224890514090889	metabolite-metabolite	0.224890514090889
vanillylmandelate (VMA)	adipoylcarnitine (C6-DC)	0.179736247768499	metabolite-metabolite	0.179736247768499
4-acetamidobutanoate	adipoylcarnitine (C6-DC)	0.248978949982028	metabolite-metabolite	0.248978949982028
N-acetylneuraminate	adipoylcarnitine (C6-DC)	0.221710827751712	metabolite-metabolite	0.221710827751712
pyroglutamylvaline	adipoylcarnitine (C6-DC)	0.277998319361243	metabolite-metabolite	0.277998319361243
3-hydroxysebacate	adipoylcarnitine (C6-DC)	0.433934895830361	metabolite-metabolite	0.433934895830361
N1-methylinosine	adipoylcarnitine (C6-DC)	0.155538804187825	metabolite-metabolite	0.155538804187825
N2,N2-dimethylguanosine	adipoylcarnitine (C6-DC)	0.139257754388566	metabolite-metabolite	0.139257754388566
N6-carbamoylthreonyladenosine	adipoylcarnitine (C6-DC)	0.220975572271878	metabolite-metabolite	0.220975572271878
3-(3-amino-3-carboxypropyl)uridine*	adipoylcarnitine (C6-DC)	0.119838462205583	metabolite-metabolite	0.119838462205583
tetradecanedioate (C14-DC)	adipoylcarnitine (C6-DC)	0.421749732874699	metabolite-metabolite	0.421749732874699
hexadecanedioate (C16-DC)	adipoylcarnitine (C6-DC)	0.389903176203378	metabolite-metabolite	0.389903176203378
3-methylglutaconate	adipoylcarnitine (C6-DC)	-0.119092578579989	metabolite-metabolite	0.119092578579989
hydantoin-5-propionate	adipoylcarnitine (C6-DC)	0.185083771652859	metabolite-metabolite	0.185083771652859
octadecenedioylcarnitine (C18:1-DC)*	adipoylcarnitine (C6-DC)	0.523243894752356	metabolite-metabolite	0.523243894752356
vanillactate	adipoylcarnitine (C6-DC)	0.170176827995793	metabolite-metabolite	0.170176827995793
p-cresol glucuronide*	adipoylcarnitine (C6-DC)	-0.123226761243593	metabolite-metabolite	0.123226761243593
N-acetylglucosamine/N-acetylgalactosamine	adipoylcarnitine (C6-DC)	0.176599661879282	metabolite-metabolite	0.176599661879282
suberoylcarnitine (C8-DC)	adipoylcarnitine (C6-DC)	0.721293504148151	metabolite-metabolite	0.721293504148151
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	adipoylcarnitine (C6-DC)	0.215045136269813	metabolite-metabolite	0.215045136269813
cortolone glucuronide (1)	adipoylcarnitine (C6-DC)	0.18160488024569	metabolite-metabolite	0.18160488024569
dodecenedioate (C12:1-DC)*	adipoylcarnitine (C6-DC)	0.4538322244227	metabolite-metabolite	0.4538322244227
hexadecenedioate (C16:1-DC)*	adipoylcarnitine (C6-DC)	0.239300361732006	metabolite-metabolite	0.239300361732006
octadecenedioate (C18:1-DC)	adipoylcarnitine (C6-DC)	0.27118195244787	metabolite-metabolite	0.27118195244787
glutamine conjugate of C7H12O2*	adipoylcarnitine (C6-DC)	0.46708399316427	metabolite-metabolite	0.46708399316427
glutamine conjugate of C6H10O2 (1)*	adipoylcarnitine (C6-DC)	0.487377435459502	metabolite-metabolite	0.487377435459502
glutamine conjugate of C6H10O2 (2)*	adipoylcarnitine (C6-DC)	0.477816784735267	metabolite-metabolite	0.477816784735267
2-hydroxysebacate	adipoylcarnitine (C6-DC)	0.135411131271629	metabolite-metabolite	0.135411131271629
11beta-hydroxyandrosterone glucuronide	adipoylcarnitine (C6-DC)	0.199218781578295	metabolite-metabolite	0.199218781578295
N2-acetyl,N6,N6-dimethyllysine	adipoylcarnitine (C6-DC)	0.138622224477924	metabolite-metabolite	0.138622224477924
4-methylhexanoylglutamine	adipoylcarnitine (C6-DC)	0.347575290813717	metabolite-metabolite	0.347575290813717
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	adipoylcarnitine (C6-DC)	0.248263081221553	metabolite-metabolite	0.248263081221553
decadienedioic acid (C10:2-DC)**	adipoylcarnitine (C6-DC)	0.520911119014071	metabolite-metabolite	0.520911119014071
tetrahydrocortisol glucuronide	adipoylcarnitine (C6-DC)	0.194325761654004	metabolite-metabolite	0.194325761654004
octanoylcarnitine (C8)	nonanoylcarnitine (C9)	0.912785056130426	metabolite-metabolite	0.912785056130426
decanoylcarnitine (C10)	nonanoylcarnitine (C9)	0.910920429046113	metabolite-metabolite	0.910920429046113
laurylcarnitine (C12)	nonanoylcarnitine (C9)	0.80365486944858	metabolite-metabolite	0.80365486944858
cis-4-decenoylcarnitine (C10:1)	nonanoylcarnitine (C9)	0.858379223035074	metabolite-metabolite	0.858379223035074
3-hydroxy-3-methylglutarate	suberoylcarnitine (C8-DC)	0.202394527168591	metabolite-metabolite	0.202394527168591
S-adenosylhomocysteine (SAH)	suberoylcarnitine (C8-DC)	0.292752222551269	metabolite-metabolite	0.292752222551269
myo-inositol	suberoylcarnitine (C8-DC)	0.172994389881115	metabolite-metabolite	0.172994389881115
pseudouridine	suberoylcarnitine (C8-DC)	0.191023399343204	metabolite-metabolite	0.191023399343204
vanillylmandelate (VMA)	suberoylcarnitine (C8-DC)	0.283555993092552	metabolite-metabolite	0.283555993092552
4-acetamidobutanoate	suberoylcarnitine (C8-DC)	0.356733040777114	metabolite-metabolite	0.356733040777114
pyroglutamylvaline	suberoylcarnitine (C8-DC)	0.249805525680706	metabolite-metabolite	0.249805525680706
3-hydroxysebacate	suberoylcarnitine (C8-DC)	0.470007899967633	metabolite-metabolite	0.470007899967633
N1-methylinosine	suberoylcarnitine (C8-DC)	0.311637008298257	metabolite-metabolite	0.311637008298257
N2,N2-dimethylguanosine	suberoylcarnitine (C8-DC)	0.246138456324993	metabolite-metabolite	0.246138456324993
N6-carbamoylthreonyladenosine	suberoylcarnitine (C8-DC)	0.275811123501094	metabolite-metabolite	0.275811123501094
3-(3-amino-3-carboxypropyl)uridine*	suberoylcarnitine (C8-DC)	0.123894859035145	metabolite-metabolite	0.123894859035145
hexadecanedioate (C16-DC)	suberoylcarnitine (C8-DC)	0.371059655268002	metabolite-metabolite	0.371059655268002
1-ribosyl-imidazoleacetate*	suberoylcarnitine (C8-DC)	0.139277923631023	metabolite-metabolite	0.139277923631023
hydantoin-5-propionate	suberoylcarnitine (C8-DC)	0.229127722529788	metabolite-metabolite	0.229127722529788
gamma-CEHC glucuronide*	suberoylcarnitine (C8-DC)	0.177294018717629	metabolite-metabolite	0.177294018717629
octadecenedioylcarnitine (C18:1-DC)*	suberoylcarnitine (C8-DC)	0.441429831212993	metabolite-metabolite	0.441429831212993
vanillactate	suberoylcarnitine (C8-DC)	0.33059298948597	metabolite-metabolite	0.33059298948597
N-acetylkynurenine (2)	suberoylcarnitine (C8-DC)	0.102818248428191	metabolite-metabolite	0.102818248428191
N-acetylglucosamine/N-acetylgalactosamine	suberoylcarnitine (C8-DC)	0.197471855794235	metabolite-metabolite	0.197471855794235
adipoylcarnitine (C6-DC)	suberoylcarnitine (C8-DC)	0.721293504148151	metabolite-metabolite	0.721293504148151
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	suberoylcarnitine (C8-DC)	0.110994105977351	metabolite-metabolite	0.110994105977351
cortolone glucuronide (1)	suberoylcarnitine (C8-DC)	0.261890371746225	metabolite-metabolite	0.261890371746225
hexadecenedioate (C16:1-DC)*	suberoylcarnitine (C8-DC)	0.266208045458084	metabolite-metabolite	0.266208045458084
octadecenedioate (C18:1-DC)	suberoylcarnitine (C8-DC)	0.252843713001805	metabolite-metabolite	0.252843713001805
glutamine conjugate of C7H12O2*	suberoylcarnitine (C8-DC)	0.481952588618453	metabolite-metabolite	0.481952588618453
glutamine conjugate of C6H10O2 (1)*	suberoylcarnitine (C8-DC)	0.478940043559519	metabolite-metabolite	0.478940043559519
glutamine conjugate of C6H10O2 (2)*	suberoylcarnitine (C8-DC)	0.471214135469239	metabolite-metabolite	0.471214135469239
2-hydroxysebacate	suberoylcarnitine (C8-DC)	0.176395846966594	metabolite-metabolite	0.176395846966594
11beta-hydroxyandrosterone glucuronide	suberoylcarnitine (C8-DC)	0.22836619436963	metabolite-metabolite	0.22836619436963
4-methylhexanoylglutamine	suberoylcarnitine (C8-DC)	0.351203112657306	metabolite-metabolite	0.351203112657306
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	suberoylcarnitine (C8-DC)	0.274504852328259	metabolite-metabolite	0.274504852328259
decadienedioic acid (C10:2-DC)**	suberoylcarnitine (C8-DC)	0.515811510519166	metabolite-metabolite	0.515811510519166
N-acetyl-2-aminoadipate	suberoylcarnitine (C8-DC)	0.154821332930878	metabolite-metabolite	0.154821332930878
tetrahydrocortisol glucuronide	suberoylcarnitine (C8-DC)	0.237785929684679	metabolite-metabolite	0.237785929684679
N,N-dimethyl-pro-pro	suberoylcarnitine (C8-DC)	0.107100674859263	metabolite-metabolite	0.107100674859263
taurodeoxycholic acid 3-sulfate	glycodeoxycholate 3-sulfate	0.727789911841145	metabolite-metabolite	0.727789911841145
glycodeoxycholate 3-sulfate	taurodeoxycholic acid 3-sulfate	0.727789911841145	metabolite-metabolite	0.727789911841145
oleoyl ethanolamide	linoleoyl ethanolamide	0.531979404647221	metabolite-metabolite	0.531979404647221
1-linoleoyl-GPC (18:2)	1,2-dilinoleoyl-GPC (18:2/18:2)	0.483996242703803	metabolite-metabolite	0.483996242703803
1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	1,2-dilinoleoyl-GPC (18:2/18:2)	0.731297170418502	metabolite-metabolite	0.731297170418502
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)	0.744657308861378	metabolite-metabolite	0.744657308861378
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)	0.708294640851949	metabolite-metabolite	0.708294640851949
1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*	1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)	0.715808258328675	metabolite-metabolite	0.715808258328675
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)	0.587400028171087	metabolite-metabolite	0.587400028171087
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4)	0.729599018361397	metabolite-metabolite	0.729599018361397
1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	0.805692604008252	metabolite-metabolite	0.805692604008252
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	0.804297673808327	metabolite-metabolite	0.804297673808327
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	0.754109839543589	metabolite-metabolite	0.754109839543589
sphingomyelin (d18:1/19:0, d19:1/18:0)*	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	0.733967805100905	metabolite-metabolite	0.733967805100905
sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	0.651337300209614	metabolite-metabolite	0.651337300209614
alpha-ketobutyrate	2-hydroxybutyrate/2-hydroxyisobutyrate	0.844894605983203	metabolite-metabolite	0.844894605983203
linoleate (18:2n6)	oleate/vaccenate (18:1)	0.784290101513095	metabolite-metabolite	0.784290101513095
palmitate (16:0)	oleate/vaccenate (18:1)	0.832622391283135	metabolite-metabolite	0.832622391283135
palmitoleate (16:1n7)	oleate/vaccenate (18:1)	0.792742303823992	metabolite-metabolite	0.792742303823992
myristate (14:0)	oleate/vaccenate (18:1)	0.775787147245811	metabolite-metabolite	0.775787147245811
margarate (17:0)	oleate/vaccenate (18:1)	0.716038818084955	metabolite-metabolite	0.716038818084955
pentadecanoate (15:0)	oleate/vaccenate (18:1)	0.729955471582951	metabolite-metabolite	0.729955471582951
dihomo-linoleate (20:2n6)	oleate/vaccenate (18:1)	0.730042564685274	metabolite-metabolite	0.730042564685274
docosapentaenoate (n3 DPA; 22:5n3)	oleate/vaccenate (18:1)	0.665106274395766	metabolite-metabolite	0.665106274395766
docosadienoate (22:2n6)	oleate/vaccenate (18:1)	0.639313288158448	metabolite-metabolite	0.639313288158448
10-nonadecenoate (19:1n9)	oleate/vaccenate (18:1)	0.656825533128495	metabolite-metabolite	0.656825533128495
10-heptadecenoate (17:1n7)	oleate/vaccenate (18:1)	0.719215519212629	metabolite-metabolite	0.719215519212629
eicosenoate (20:1)	oleate/vaccenate (18:1)	0.57874079322868	metabolite-metabolite	0.57874079322868
linolenate [alpha or gamma; (18:3n3 or 6)]	oleate/vaccenate (18:1)	0.676401189377987	metabolite-metabolite	0.676401189377987
dihomo-linolenate (20:3n3 or n6)	oleate/vaccenate (18:1)	0.739284726797804	metabolite-metabolite	0.739284726797804
